LT_UNQ_NO,INDUSTRY_CD,STDG_EMD_CD,SLS_GRD_2301,SLS_GRD_2302
1123010600104060010,A01,11230106,4.0,4.0
1114010800100670000,A01,11140108,2.0,2.0
1150010300110700016,A01,11500103,4.0,4.0
1121510700102260000,A01,11215107,2.0,2.0
1171010700101750004,A03,11710107,2.0,2.0
1126010500104030026,A13,11260105,4.0,4.0
1144012500106040000,A03,11440125,2.0,2.0
1130510100112670065,A02,11305101,3.0,3.0
1168011400106870002,A11,11680114,2.0,2.0
1156012500102060000,A01,11560125,3.0,3.0
1162010100116120009,A01,11620101,3.0,3.0
1162010200116370001,A08,11620102,2.0,2.0
1111012600100240000,A02,11110126,2.0,2.0
1159010300102430007,A03,11590103,3.0,3.0
1144012700100120010,A01,11440127,2.0,2.0
1117013600103900002,A03,11170136,3.0,3.0
1150010100102590002,A12,11500101,1.0,1.0
1156013200102570040,A01,11560132,3.0,3.0
1153010200105050026,A11,11530102,4.0,4.0
1174011000106770005,A01,11740110,2.0,2.0
1168010100107360032,A03,11680101,1.0,1.0
1135010500111210028,A03,11350105,2.0,2.0
1144010500101220003,A01,11440105,2.0,2.0
1168010700106140003,A13,11680107,3.0,3.0
1159010100102660023,A08,11590101,2.0,2.0
1135010500106290000,A01,11350105,3.0,3.0
1117013100102740014,A14,11170131,1.0,1.0
1174010500103930008,A02,11740105,1.0,1.0
1168011800104120006,A01,11680118,2.0,2.0
1121510300102180015,A01,11215103,3.0,3.0
1171010600100600012,A06,11710106,3.0,3.0
1132010600106330014,A01,11320106,4.0,4.0
1141010500100370000,A03,11410105,2.0,2.0
1165010800113370022,A11,11650108,3.0,3.0
1150010500107980005,A03,11500105,2.0,2.0
1126010200101010019,A11,11260102,2.0,2.0
1138010900100080005,A01,11380109,3.0,3.0
1165010800116890006,A01,11650108,1.0,1.0
1141011800104010014,A03,11410118,5.0,5.0
1174010800102440012,A01,11740108,3.0,3.0
1111015300100440004,A03,11110153,2.0,2.0
1138010400104810001,A07,11380104,2.0,2.0
1168010800100640000,A01,11680108,1.0,1.0
1150010500107730003,A05,11500105,3.0,3.0
1111012600100240000,A06,11110126,2.0,2.0
1130510200107610000,A07,11305102,3.0,3.0
1171011100100340002,A03,11710111,3.0,3.0
1129011600100010002,A01,11290116,5.0,5.0
1171011100100280007,A02,11710111,1.0,1.0
1117012500100230000,A03,11170125,2.0,2.0
1168010100106490004,A03,11680101,1.0,1.0
1114013200101320005,A01,11140132,2.0,2.0
1156012700100780019,A03,11560127,4.0,4.0
1156011000100500000,A11,11560110,1.0,1.0
1144011400101080003,A03,11440114,2.0,2.0
1168010600109190003,A03,11680106,2.0,2.0
1132010700105530006,A01,11320107,2.0,2.0
1135010500107280003,A01,11350105,3.0,3.0
1129011400103500006,A01,11290114,3.0,3.0
1135010200100180000,A01,11350102,4.0,4.0
1147010100110080002,A03,11470101,4.0,4.0
1150010100102580001,A01,11500101,2.0,2.0
1156012800100510001,A11,11560128,2.0,2.0
1162010200101310021,A03,11620102,2.0,2.0
1171010100101880002,A03,11710101,2.0,2.0
1123010200100390569,A03,11230102,2.0,2.0
1117013000100050027,A14,11170130,2.0,2.0
1126010400102390137,A03,11260104,2.0,2.0
1111013700102720000,A08,11110137,1.0,1.0
1120011500102770037,A03,11200115,3.0,3.0
1121510200102760001,A01,11215102,3.0,3.0
1153010700101180028,A04,11530107,3.0,3.0
1121510100102450005,A03,11215101,2.0,2.0
1144010400103420000,A03,11440104,2.0,2.0
1153010700102030006,A01,11530107,3.0,3.0
1168010100107470026,A01,11680101,1.0,1.0
1132010500105070004,A01,11320105,3.0,3.0
1156012300100100000,A03,11560123,1.0,1.0
1120010700103170084,A01,11200107,2.0,2.0
1162010100109280005,A03,11620101,3.0,3.0
1132010600107030021,A03,11320106,2.0,2.0
1174010900102890004,A01,11740109,4.0,4.0
1168010500101530028,A01,11680105,1.0,1.0
1162010200115350019,A03,11620102,3.0,3.0
1174010900104470017,A11,11740109,3.0,3.0
1153010200104300016,A01,11530102,2.0,2.0
1114012700100540026,A06,11140127,1.0,1.0
1129012500101010098,A03,11290125,3.0,3.0
1129011200101980000,A03,11290112,2.0,2.0
1117013000100630012,A03,11170130,3.0,3.0
1159010700101370017,A13,11590107,4.0,4.0
1111015100101590001,A01,11110151,1.0,1.0
1121510700104950019,A08,11215107,3.0,3.0
1132010700105410000,A01,11320107,3.0,3.0
1165010800115610008,A03,11650108,2.0,2.0
1144012400103870008,A03,11440124,2.0,2.0
1117012900103000301,A14,11170129,3.0,3.0
1135010300104210019,A10,11350103,3.0,3.0
1156011300102570011,A01,11560113,3.0,3.0
1138010400105030001,A06,11380104,4.0,4.0
1168010600108960042,A01,11680106,2.0,2.0
1132010500100690023,A03,11320105,2.0,2.0
1126010600105370003,A03,11260106,1.0,1.0
1156011600102370064,A01,11560116,2.0,2.0
1138010400101100022,A01,11380104,3.0,3.0
1168010500101620020,A01,11680105,3.0,3.0
1123010200100380002,A15,11230102,4.0,4.0
1174010800104540009,A03,11740108,3.0,3.0
1154510100106910000,A10,11545101,2.0,2.0
1174010300102770003,A03,11740103,3.0,3.0
1144012100101700038,A14,11440121,3.0,3.0
1121510100101610028,A01,11215101,2.0,2.0
1168010700105080006,A03,11680107,2.0,2.0
1123010900101830200,A01,11230109,4.0,4.0
1129013300108940011,A01,11290133,4.0,4.0
1114017100104980000,A03,11140171,2.0,2.0
1111016400100330002,A01,11110164,3.0,3.0
1162010200114330128,A01,11620102,1.0,1.0
1117013000102250207,A06,11170130,4.0,4.0
1171011100101560008,A07,11710111,4.0,4.0
1171010400100100001,A14,11710104,2.0,2.0
1153010200100310000,A13,11530102,2.0,2.0
1168010600109190000,A15,11680106,2.0,2.0
1171010800106200000,A02,11710108,2.0,2.0
1123010800100760001,A03,11230108,3.0,3.0
1135010300105750010,A08,11350103,4.0,4.0
1156011000100230000,A03,11560110,1.0,1.0
1144012700100020223,A01,11440127,1.0,1.0
1144012000104070020,A02,11440120,3.0,3.0
1141011800104140012,A02,11410118,4.0,4.0
1168010800102330012,A03,11680108,2.0,2.0
1147010300101130015,A03,11470103,3.0,3.0
1135010300103890011,A01,11350103,2.0,2.0
1168010500101090019,A01,11680105,2.0,2.0
1150010600107300000,A01,11500106,4.0,4.0
1129013900101330045,A06,11290139,2.0,2.0
1150010600106590018,A03,11500106,4.0,4.0
1130510300101690003,A01,11305103,4.0,4.0
1150010300100940005,A06,11500103,2.0,2.0
1120011500103100007,A04,11200115,3.0,3.0
1147010300109870001,A01,11470103,3.0,3.0
1141012000103220016,A14,11410120,4.0,4.0
1168010800101120019,A08,11680108,1.0,1.0
1156013300109780017,A01,11560133,4.0,4.0
1153010700101070003,A01,11530107,3.0,3.0
1150010300109060006,A12,11500103,3.0,3.0
1150010900105590001,A01,11500109,2.0,2.0
1135010500101690031,A03,11350105,4.0,4.0
1138010800100360037,A01,11380108,2.0,2.0
1117012900101930004,A01,11170129,2.0,2.0
1111012200100470000,A01,11110122,2.0,2.0
1114011200100600002,A01,11140112,1.0,1.0
1111013700100930000,A12,11110137,3.0,3.0
1117011200100430025,A03,11170112,3.0,3.0
1121510300102300023,A02,11215103,4.0,4.0
1150010200106810003,A01,11500102,3.0,3.0
1141011800104150006,A01,11410118,1.0,1.0
1114016300101170001,A01,11140163,2.0,2.0
1171010600100720005,A01,11710106,4.0,4.0
1129011000100020008,A07,11290110,2.0,2.0
1123010600101000008,A01,11230106,3.0,3.0
1150010200106950000,A02,11500102,3.0,3.0
1121510700100090036,A03,11215107,1.0,1.0
1144012000103690011,A03,11440120,3.0,3.0
1153010200101970028,A13,11530102,2.0,2.0
1120010700103170031,A01,11200107,1.0,1.0
1162010100108680010,A01,11620101,4.0,4.0
1121510100101720032,A01,11215101,3.0,3.0
1111013200100450005,A13,11110132,3.0,3.0
1121510500106240045,A03,11215105,4.0,4.0
1130510100107340169,A03,11305101,3.0,3.0
1129012600100750000,A01,11290126,4.0,4.0
1162010100116120031,A01,11620101,2.0,2.0
1141012000103850000,A01,11410120,3.0,3.0
1117010800102320034,A03,11170108,3.0,3.0
1120010700100190043,A03,11200107,1.0,1.0
1111012500101100002,A06,11110125,2.0,2.0
1159010500100100000,A03,11590105,3.0,3.0
1120011100103120000,A01,11200111,4.0,4.0
1156013300110250094,A03,11560133,3.0,3.0
1144010800100180054,A01,11440108,4.0,4.0
1168010700106570011,A14,11680107,3.0,3.0
1141011700101870061,A03,11410117,2.0,2.0
1129012200100810000,A03,11290122,3.0,3.0
1144011000100490001,A01,11440110,3.0,3.0
1168010100108130008,A11,11680101,1.0,1.0
1156011300102090000,A01,11560113,2.0,2.0
1117013000100440005,A01,11170130,2.0,2.0
1114015800100300016,A01,11140158,1.0,1.0
1141011100100230017,A08,11410111,2.0,2.0
1165010800115500012,A03,11650108,3.0,3.0
1150010300108400011,A03,11500103,4.0,4.0
1174010800105610004,A03,11740108,2.0,2.0
1144010400101790007,A01,11440104,1.0,1.0
1129013500100030548,A03,11290135,3.0,3.0
1111017400106870025,A03,11110174,2.0,2.0
1141011200100540001,A04,11410112,1.0,1.0
1168010100107320017,A01,11680101,2.0,2.0
1117013100108280000,A02,11170131,2.0,2.0
1159010100100900008,A03,11590101,2.0,2.0
1144012100101540002,A03,11440121,2.0,2.0
1162010100109230014,A03,11620101,2.0,2.0
1129012500100150053,A01,11290125,2.0,2.0
1154510100105500001,A08,11545101,4.0,4.0
1141011800104090058,A01,11410118,4.0,4.0
1111011300102170001,A01,11110113,3.0,3.0
1114011700100030003,A11,11140117,2.0,2.0
1168010100108130003,A14,11680101,1.0,1.0
1159010300103900000,A01,11590103,3.0,3.0
1120010700101910021,A01,11200107,3.0,3.0
1132010700105520047,A09,11320107,3.0,3.0
1156011800101470034,A03,11560118,3.0,3.0
1129013600100170007,A01,11290136,2.0,2.0
1126010300102850006,A08,11260103,2.0,2.0
1123010400106480068,A03,11230104,2.0,2.0
1111017400103300049,A01,11110174,1.0,1.0
1138010900100230007,A12,11380109,3.0,3.0
1159010200102080033,A01,11590102,3.0,3.0
1141012000103850000,A04,11410120,3.0,3.0
1168011800105430001,A08,11680118,2.0,2.0
1129011600100040005,A11,11290116,3.0,3.0
1138010400104010015,A03,11380104,2.0,2.0
1147010100110080014,A03,11470101,3.0,3.0
1144012400102280026,A01,11440124,2.0,2.0
1138011400102790098,A03,11380114,3.0,3.0
1117010100101640028,A01,11170101,4.0,4.0
1138010300101040023,A01,11380103,3.0,3.0
1154510100101460029,A01,11545101,4.0,4.0
1144012400103830044,A14,11440124,2.0,2.0
1141010400100210001,A08,11410104,2.0,2.0
1144012400105700023,A14,11440124,3.0,3.0
1132010700105690001,A04,11320107,2.0,2.0
1159010200100290118,A03,11590102,1.0,1.0
1154510200110520002,A03,11545102,4.0,4.0
1168010600109560021,A13,11680106,2.0,2.0
1150010200105600011,A03,11500102,3.0,3.0
1114011300100170005,A02,11140113,2.0,2.0
1130510100101870020,A06,11305101,4.0,4.0
1154510100104680004,A03,11545101,3.0,3.0
1121510300100310024,A03,11215103,4.0,4.0
1168010100108270003,A03,11680101,3.0,3.0
1153010200101690007,A13,11530102,4.0,4.0
1126010100104660029,A01,11260101,4.0,4.0
1147010200104970005,A03,11470102,4.0,4.0
1154510200111550000,A14,11545102,3.0,3.0
1120011500105320040,A13,11200115,3.0,3.0
1159010200105040000,A14,11590102,1.0,1.0
1111017400104630001,A01,11110174,2.0,2.0
1165010200103260010,A06,11650102,1.0,1.0
1138010400104040025,A01,11380104,2.0,2.0
1111011200101810000,A03,11110112,1.0,1.0
1168010700105170034,A11,11680107,2.0,2.0
1156013200103180007,A01,11560132,5.0,5.0
1159010700101270040,A03,11590107,2.0,2.0
1121510300102330001,A11,11215103,5.0,5.0
1120011500103200001,A03,11200115,3.0,3.0
1165010100109090009,A05,11650101,4.0,4.0
1168011800105540005,A01,11680118,3.0,3.0
1117010100104390000,A01,11170101,1.0,1.0
1130510100113390001,A03,11305101,4.0,4.0
1159010200104860005,A04,11590102,3.0,3.0
1171010100100350002,A05,11710101,4.0,4.0
1144012500105920006,A11,11440125,3.0,3.0
1165010700100680001,A01,11650107,3.0,3.0
1126010500105090035,A01,11260105,4.0,4.0
1171010500100530000,A03,11710105,4.0,4.0
1147010200105200027,A14,11470102,2.0,2.0
1165010100107660004,A03,11650101,4.0,4.0
1126010600106480000,A01,11260106,3.0,3.0
1121510500106110005,A01,11215105,2.0,2.0
1168010700106130000,A01,11680107,2.0,2.0
1114013900100100007,A03,11140139,4.0,4.0
1114016200103050035,A03,11140162,4.0,4.0
1144012300104130038,A03,11440123,4.0,4.0
1153010300101250009,A11,11530103,4.0,4.0
1117013000106560000,A03,11170130,3.0,3.0
1129011500102420000,A03,11290115,2.0,2.0
1168010800101840021,A03,11680108,1.0,1.0
1121510300100550009,A01,11215103,3.0,3.0
1144010400105360000,A03,11440104,4.0,4.0
1138010900100020019,A05,11380109,3.0,3.0
1153010200100030025,A09,11530102,4.0,4.0
1138010600101970002,A02,11380106,1.0,1.0
1174010900104150029,A01,11740109,2.0,2.0
1111013700100530001,A01,11110137,1.0,1.0
1165010800114610002,A01,11650108,2.0,2.0
1117010500100270001,A03,11170105,1.0,1.0
1162010100107020036,A01,11620101,4.0,4.0
1141011700100790031,A03,11410117,1.0,1.0
1129012500100150032,A11,11290125,4.0,4.0
1174010800104480018,A01,11740108,4.0,4.0
1154510300110130007,A14,11545103,4.0,4.0
1156013200100950066,A01,11560132,3.0,3.0
1114016200103810006,A13,11140162,2.0,2.0
1114017100101290038,A01,11140171,3.0,3.0
1165010800113080014,A01,11650108,1.0,1.0
1144012400103850004,A03,11440124,2.0,2.0
1144010100104370003,A10,11440101,4.0,4.0
1165010800116920001,A08,11650108,2.0,2.0
1123011000103040015,A01,11230110,3.0,3.0
1138010300106450000,A01,11380103,2.0,2.0
1120011400106680049,A03,11200114,2.0,2.0
1144012200103950016,A13,11440122,1.0,1.0
1120011500103330123,A13,11200115,3.0,3.0
1144012000103820021,A01,11440120,3.0,3.0
1159010800104090013,A03,11590108,3.0,3.0
1144012500102500005,A03,11440125,2.0,2.0
1144012400102600016,A01,11440124,3.0,3.0
1144012100101530014,A08,11440121,1.0,1.0
1165010100108980001,A02,11650101,2.0,2.0
1123010300108920128,A01,11230103,1.0,1.0
1126010500104700014,A08,11260105,3.0,3.0
1171010500101540002,A04,11710105,3.0,3.0
1144012300104850023,A08,11440123,4.0,4.0
1168010800102690007,A03,11680108,1.0,1.0
1129012500100910003,A13,11290125,3.0,3.0
1168010800100640022,A01,11680108,3.0,3.0
1129013600100180004,A03,11290136,3.0,3.0
1156013300107200006,A01,11560133,3.0,3.0
1168010100108240013,A01,11680101,2.0,2.0
1168010700105260017,A03,11680107,3.0,3.0
1153010200107690265,A03,11530102,1.0,1.0
1174010800103200007,A05,11740108,3.0,3.0
1174010800100640013,A06,11740108,2.0,2.0
1165010200100080070,A03,11650102,3.0,3.0
1126010400101660012,A01,11260104,1.0,1.0
1154510300108740006,A03,11545103,3.0,3.0
1126010500104030046,A05,11260105,3.0,3.0
1168010700106560006,A14,11680107,1.0,1.0
1129013900102610005,A03,11290139,2.0,2.0
1144012000104030006,A13,11440120,2.0,2.0
1129013800103160003,A05,11290138,3.0,3.0
1147010200105140015,A01,11470102,3.0,3.0
1111016100101440001,A01,11110161,4.0,4.0
1174010600105450000,A05,11740106,4.0,4.0
1156012800100030001,A01,11560128,1.0,1.0
1111013800100120000,A12,11110138,3.0,3.0
1111017200100830001,A03,11110172,1.0,1.0
1165010600100150008,A13,11650106,1.0,1.0
1130510100108380046,A07,11305101,2.0,2.0
1154510200109910018,A04,11545102,3.0,3.0
1165010800115800008,A03,11650108,4.0,4.0
1144012400105670039,A03,11440124,3.0,3.0
1174010800105600001,A01,11740108,3.0,3.0
1144010200102560005,A01,11440102,2.0,2.0
1168010500101480013,A03,11680105,1.0,1.0
1138010800100590026,A03,11380108,2.0,2.0
1114012600100480002,A05,11140126,1.0,1.0
1156013200104520009,A06,11560132,3.0,3.0
1159010100100750002,A08,11590101,2.0,2.0
1168010100107720000,A01,11680101,2.0,2.0
1144012300104810005,A02,11440123,3.0,3.0
1171010800100770001,A14,11710108,2.0,2.0
1130510200101390000,A03,11305102,5.0,5.0
1171010400100090009,A11,11710104,2.0,2.0
1171011100100670010,A01,11710111,2.0,2.0
1171010500102740011,A03,11710105,3.0,3.0
1117012100100320155,A03,11170121,3.0,3.0
1130510400100160005,A01,11305104,4.0,4.0
1174010700104780032,A03,11740107,4.0,4.0
1159010200103630142,A06,11590102,2.0,2.0
1111014700100840039,A03,11110147,3.0,3.0
1130510300100510002,A06,11305103,4.0,4.0
1171010200100250000,A01,11710102,3.0,3.0
1153010800102090000,A14,11530108,4.0,4.0
1154510300109090024,A03,11545103,3.0,3.0
1114012900100010001,A08,11140129,3.0,3.0
1153010200111240084,A01,11530102,2.0,2.0
1174010100103240009,A01,11740101,4.0,4.0
1168010400100490005,A13,11680104,1.0,1.0
1171010800106200000,A03,11710108,2.0,2.0
1126010100104620001,A01,11260101,4.0,4.0
1162010100108510003,A03,11620101,3.0,3.0
1126010100104980003,A01,11260101,3.0,3.0
1132010600107200033,A04,11320106,3.0,3.0
1153010200100220001,A03,11530102,2.0,2.0
1141010500102180000,A01,11410105,2.0,2.0
1171010500101580007,A13,11710105,2.0,2.0
1147010200106090020,A06,11470102,2.0,2.0
1120010400100460000,A06,11200104,1.0,1.0
1171011100101870000,A03,11710111,3.0,3.0
1117013600102310043,A07,11170136,2.0,2.0
1114013800101310001,A01,11140138,2.0,2.0
1150010500107720005,A13,11500105,2.0,2.0
1126010500104020061,A01,11260105,3.0,3.0
1165010700107460008,A02,11650107,3.0,3.0
1156013200101010007,A03,11560132,3.0,3.0
1114015500103220007,A13,11140155,1.0,1.0
1174010900103640004,A02,11740109,4.0,4.0
1135010300101720000,A03,11350103,3.0,3.0
1144010200101050238,A01,11440102,2.0,2.0
1150010300109340026,A13,11500103,3.0,3.0
1165010200102740006,A01,11650102,2.0,2.0
1138010200101170052,A01,11380102,3.0,3.0
1144012500102660006,A01,11440125,2.0,2.0
1111011200100190000,A13,11110112,3.0,3.0
1120010500107710008,A12,11200105,3.0,3.0
1123010600101240010,A03,11230106,4.0,4.0
1162010300110670022,A04,11620103,3.0,3.0
1174010900100250015,A01,11740109,3.0,3.0
1130510200104120067,A06,11305102,4.0,4.0
1129013300104000025,A03,11290133,2.0,2.0
1117011100100240071,A06,11170111,1.0,1.0
1123010500100210063,A01,11230105,3.0,3.0
1120011400100140078,A01,11200114,4.0,4.0
1126010300103240010,A01,11260103,3.0,3.0
1123010100100020000,A03,11230101,3.0,3.0
1141011800103410006,A03,11410118,3.0,3.0
1150010900104870012,A01,11500109,1.0,1.0
1144012200100810002,A08,11440122,4.0,4.0
1174010600104940009,A11,11740106,4.0,4.0
1130510200103090000,A04,11305102,3.0,3.0
1168010500101190000,A03,11680105,2.0,2.0
1168010600106220000,A01,11680106,4.0,4.0
1117013000100570016,A03,11170130,4.0,4.0
1168010100106730039,A01,11680101,2.0,2.0
1165010800116720009,A08,11650108,1.0,1.0
1121510700100080058,A01,11215107,2.0,2.0
1150010500107730003,A13,11500105,2.0,2.0
1171011400100750007,A06,11710114,2.0,2.0
1141011200100400040,A05,11410112,1.0,1.0
1121510300102180003,A01,11215103,3.0,3.0
1114011800105370000,A03,11140118,1.0,1.0
1159010700101300022,A14,11590107,3.0,3.0
1117010700100100004,A01,11170107,1.0,1.0
1156011000100130021,A13,11560110,1.0,1.0
1123010900102940185,A01,11230109,3.0,3.0
1120011100103230001,A03,11200111,1.0,1.0
1150010300103420049,A01,11500103,1.0,1.0
1141011900103080020,A07,11410119,2.0,2.0
1174010100103450001,A01,11740101,3.0,3.0
1141011800102750007,A01,11410118,3.0,3.0
1168010800100120015,A08,11680108,3.0,3.0
1141012000103470001,A03,11410120,3.0,3.0
1114016200103700046,A01,11140162,2.0,2.0
1120011100103940000,A01,11200111,2.0,2.0
1126010100100520002,A01,11260101,3.0,3.0
1121510900104640002,A08,11215109,2.0,2.0
1141011900103100005,A03,11410119,4.0,4.0
1126010500104030060,A09,11260105,3.0,3.0
1130510300100460076,A01,11305103,4.0,4.0
1141011100102870127,A01,11410111,3.0,3.0
1144010400101810006,A03,11440104,2.0,2.0
1162010200115250010,A01,11620102,2.0,2.0
1150010200105260002,A03,11500102,3.0,3.0
1168010100107000031,A03,11680101,4.0,4.0
1135010500103260002,A03,11350105,2.0,2.0
1153010900102020004,A01,11530109,4.0,4.0
1130510300102040025,A01,11305103,4.0,4.0
1168010800100800019,A06,11680108,2.0,2.0
1156013200100960011,A03,11560132,2.0,2.0
1132010500100880081,A01,11320105,4.0,4.0
1168010500100500002,A05,11680105,3.0,3.0
1130510100107030141,A01,11305101,4.0,4.0
1162010200107060001,A06,11620102,2.0,2.0
1165010200102790000,A11,11650102,2.0,2.0
1165010100108580032,A01,11650101,4.0,4.0
1126010100106480031,A01,11260101,3.0,3.0
1130510100100900012,A01,11305101,2.0,2.0
1144010400102010045,A02,11440104,2.0,2.0
1150010200105310001,A04,11500102,3.0,3.0
1171010600100610012,A01,11710106,4.0,4.0
1171011100101020002,A13,11710111,3.0,3.0
1150010800100490002,A13,11500108,2.0,2.0
1117012900103010160,A14,11170129,3.0,3.0
1126010100106170003,A13,11260101,4.0,4.0
1129011100100190000,A01,11290111,2.0,2.0
1129013300101640030,A03,11290133,3.0,3.0
1150010100102740000,A03,11500101,2.0,2.0
1111014700100840021,A01,11110147,2.0,2.0
1150010900101800005,A03,11500109,4.0,4.0
1129012500100150032,A01,11290125,4.0,4.0
1162010100109300041,A03,11620101,3.0,3.0
1121510900103620001,A11,11215109,2.0,2.0
1153010200100400001,A01,11530102,3.0,3.0
1120010200109460005,A08,11200102,3.0,3.0
1168010100107410007,A04,11680101,4.0,4.0
1114015800100510007,A03,11140158,3.0,3.0
1144012700114820000,A01,11440127,2.0,2.0
1121510300102120001,A01,11215103,4.0,4.0
1171010200100070000,A04,11710102,3.0,3.0
1162010200114340016,A11,11620102,2.0,2.0
1144011000100190039,A01,11440110,3.0,3.0
1123010800100160072,A08,11230108,1.0,1.0
1117010400100860002,A03,11170104,4.0,4.0
1114016200103740010,A03,11140162,2.0,2.0
1138010700103250008,A01,11380107,4.0,4.0
1121510700100120042,A01,11215107,3.0,3.0
1144012000104680001,A06,11440120,3.0,3.0
1165010300100020009,A01,11650103,3.0,3.0
1144012100101970005,A01,11440121,1.0,1.0
1144012100101970031,A03,11440121,2.0,2.0
